date,cancel_events,gatherings_restrictions,infected,information_campaigns,internal_movement_restrictions,international_movement_restrictions,school_closing,stay_home_restrictions,stringency_index,susceptible,testing_policy,transport_closing,workplace_closing,confirmed,fatal,recovered,derived_reproduction_rate,kap_mortality_rate,rho_transmission_rate,sig_recovery_rate,t/k_mortality_period,t/r_infection_period,t/s_recovery_period,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,facial_coverings,vaccination_policy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,new_confirmed,new_fatal,new_recovered,new_susceptible,total_removed
2020-03-26,2.0,4.0,83419,2.0,2.0,3.0,3.0,2.0,72.69,326602010.0,1.0,1.0,3.0,85491,1350,722,17.926736813552974,0.0002350135891382595,0.005777722932001338,8.728282164149063e-05,177.2947122736549,7.211606917992831,477.3753401077041,900092.0,129285.0,0.168,6.0,0.0,0.0,0.0,0.0,0.0,-9531.255103946478,-1.253916430046984,5.493396638412547,-40.0,-14.0,3.0,-48.0,-47.0,20.0,1.0,0.0,7.814815,4.820988,19.450617,0.0,0.0,4.820988,81.579737,655.0,2606.0,7805.0,1299.0,16982,298,197,-16982.0,2072
2020-03-27,2.0,4.0,100051,2.0,2.0,3.0,3.0,2.0,72.69,326584697.0,1.0,1.0,3.0,102804,1766,987,17.442683023937803,0.000234000368575701,0.0056040408478779885,8.728282164149063e-05,178.06239759484467,7.4351111631250975,477.3753401077041,1035942.0,135850.0,0.174,5.7,0.0,0.0,0.0,0.0,0.0,-8610.351399977255,-1.1188167503561643,6.776900577978028,-42.0,-16.0,-7.0,-49.0,-46.0,21.0,1.0,0.0,7.981481,6.228395,9.598765,0.0,0.0,6.518519,90.645992,777.0,3383.0,10887.0,1792.0,17313,416,265,-17313.0,2753
2020-03-28,2.0,4.0,120331,2.0,2.0,3.0,3.0,2.0,72.69,326563650.0,1.0,1.0,3.0,123851,2295,1225,16.948037944945867,0.00023283726418474706,0.005425407361522404,8.728282164149063e-05,178.9518821764107,7.679914869097448,477.3753401077041,1157698.0,121756.0,0.18,5.6,0.0,0.0,0.0,0.0,0.0,-7477.1991319950985,-0.9608446070071699,8.27910169850718,-48.0,-19.0,-25.0,-49.0,-34.0,15.0,1.0,0.0,7.302469,5.277778,9.358025,1.354667,0.0,5.851852,90.629767,682.0,4065.0,12393.0,2174.0,21047,529,238,-21047.0,3520
2020-03-29,2.0,4.0,138018,2.0,2.0,3.0,3.0,2.0,72.69,326545147.0,1.0,1.0,3.0,142354,2712,1624,14.852827223492492,0.00023152427596539768,0.005241822472934587,0.00012139321200239309,179.96672916015913,7.94888931889751,343.23720395375375,1267961.0,110263.0,0.184,5.4,0.0,0.0,0.0,0.0,0.0,-6131.7983,-0.78,10.0,-47.0,-22.0,-19.0,-51.0,-38.0,12.0,1.0,0.0,8.709877,1.833333,18.691358,5.954889,0.0,0.191358,55.221222,559.0,4624.0,14055.0,2456.0,18503,417,399,-18503.0,4336
2020-03-30,2.0,4.0,158271,2.0,2.0,3.0,3.0,2.0,72.69,326523698.0,1.0,1.0,3.0,163803,3360,2172,10.635853974271619,0.0002300614039176528,0.005053286182114533,0.00024505664436869556,181.11106842406585,8.245459521794068,170.02871631579936,1391454.0,123493.0,0.188,5.3,0.0,0.0,0.0,0.0,0.0,-4574.148903991964,-0.5762829293346549,11.939595482456497,-40.0,-18.0,-15.0,-50.0,-48.0,19.0,1.0,0.0,11.006173,1.703704,20.679012,0.0,0.0,0.265432,47.778581,584.0,5208.0,15892.0,3087.0,21449,648,548,-21449.0,5532
2020-03-31,2.0,4.0,181157,2.0,2.0,3.0,3.0,2.0,72.69,326499215.0,1.0,1.0,3.0,188286,4293,2836,8.062660134514243,0.00022844864804151237,0.004859798489062246,0.00037430508434746143,182.3896399644932,8.57374369748955,111.31739431032724,1533740.0,142286.0,0.193,5.2,0.0,0.0,0.0,0.0,0.0,-2804.250943970988,-0.3496933950111344,14.09788814587666,-40.0,-16.0,-16.0,-49.0,-49.0,20.0,1.0,0.0,12.425926,4.802469,21.654321,0.395111,0.0,5.753086,64.096723,1492.0,6700.0,18155.0,3487.0,24483,933,664,-24483.0,7129
2020-04-01,2.0,4.0,206350,2.0,2.0,3.0,3.0,2.0,72.69,326472310.0,1.0,1.0,3.0,215191,5312,3529,6.334878953658449,0.0002266860083369766,0.004661359393777725,0.0005091385319386903,183.80784492321962,8.938737210927341,81.83758260842868,1686877.0,153137.0,0.199,5.0,0.0,0.0,0.0,0.0,0.0,-822.1044199370749,-0.1002313970294389,16.474877990260495,-37.0,-11.0,-7.0,-48.0,-49.0,20.0,1.0,0.0,14.481481,6.802469,23.290123,0.0,0.0,5.722222,55.851516,1302.0,8002.0,20906.0,3937.0,26905,1019,693,-26905.0,8841
2020-04-02,2.0,4.0,233943,2.0,2.0,3.0,3.0,2.0,72.69,326442621.0,1.0,1.0,3.0,244880,6525,4412,5.098723010690311,0.00022477348480404532,0.00445796889626097,0.0006495569871423821,185.37180532210522,9.346558407263391,64.14628353082958,1848672.0,161795.0,0.204,4.9,0.0,0.0,0.0,0.0,0.0,1366.9362738990042,0.17095324355983832,19.034446460966528,-40.0,-11.0,-9.0,-51.0,-50.0,21.0,1.0,0.0,7.481481,-3.32716,20.339506,0.0,0.0,3.104938,74.180118,1320.0,9322.0,22995.0,4513.0,29689,1213,883,-29689.0,10937
2020-04-03,2.0,4.0,263472,2.0,2.0,3.0,3.0,2.0,72.69,326410333.0,1.0,1.0,3.0,277168,7912,5784,4.173373095639342,0.00022271107744271853,0.00424962699651198,0.0007955604499585374,187.08843379101054,9.804782090490752,52.373979461696756,2017976.0,169304.0,0.207,4.8,0.0,0.0,0.0,0.0,0.0,3730.744772272596,0.45696160045313394,21.55988223014586,-42.0,-12.0,-21.0,-51.0,-50.0,22.0,1.0,0.0,-2.518519,-6.216049,5.098765,0.4445,0.0,-7.635802,68.323219,1189.0,10511.0,25723.0,4928.0,32288,1387,1372,-32288.0,13696
2020-04-04,2.0,4.0,294589,2.0,2.0,3.0,3.0,2.0,72.69,326375267.0,1.0,1.0,3.0,312234,9464,8181,3.4568077953453145,0.0002204987862529963,0.004036333694530755,0.0009471489203871555,188.9655148435107,10.32289939831415,43.99167413888309,2165734.0,147758.0,0.209,4.8,0.0,0.0,0.0,0.0,0.0,6263.96668097293,0.7566438525998546,24.015066743157018,-48.0,-15.0,-24.0,-50.0,-37.0,15.0,2.0,0.0,0.141975,-6.512346,10.82716,0.0,0.0,-5.925926,63.784757,1732.0,12243.0,30456.0,5500.0,35066,1552,2397,-35066.0,17645
2020-04-05,2.0,4.0,314827,2.0,2.0,3.0,3.0,2.0,72.69,326349675.0,1.0,1.0,3.0,337826,10829,12170,2.887113296078585,0.0002181366112348786,0.0038180889903172976,0.0011043223984282366,191.01179958187802,10.912963729324709,37.73052753975662,2304390.0,138656.0,0.21,4.8,0.0,0.0,0.0,0.0,0.0,8966.602,1.07,26.4,-49.0,-20.0,-20.0,-54.0,-40.0,13.0,2.0,0.0,4.895062,-3.240741,14.740741,0.0,0.0,-0.932099,66.126693,1131.0,13374.0,32180.0,5811.0,25592,1365,3989,-25592.0,22999
2020-04-06,2.0,4.0,338643,2.0,2.0,3.0,3.0,2.0,72.69,326318788.0,1.0,1.0,3.0,368713,12351,17719,2.42454960739195,0.00021562455238836547,0.0035948928838716045,0.0012670808840817814,193.23711611291853,11.590516883994821,32.88398332744271,2447497.0,143107.0,0.211,4.7,0.0,0.0,0.0,0.0,0.0,11838.650729353812,1.3970300426535702,28.714682000674806,-42.0,-16.0,-10.0,-52.0,-50.0,20.0,3.0,0.0,15.216049,8.654321,26.339506,0.0,0.0,8.759259,65.586502,883.0,14257.0,36159.0,7079.0,30887,1522,5549,-30887.0,30070
2020-04-07,2.0,4.0,360297,2.0,2.0,3.0,3.0,2.0,72.69,326288479.0,1.0,1.0,3.0,399022,14579,24146,2.0473506369028467,0.00021298500492823591,0.0033699431744390984,0.001433016961562965,195.6319257344244,12.364204531016096,29.07618526805266,2627490.0,179993.0,0.208,4.8,0.0,0.0,0.0,0.0,0.0,14880.112869034361,1.7377339805605652,30.959112745181432,-42.0,-14.0,-2.0,-51.0,-51.0,21.0,3.0,0.0,18.703704,6.938272,29.932099,0.0,0.0,5.808642,42.954863,370.0,14627.0,43849.0,9978.0,30309,2228,6427,-30309.0,38725
2020-04-08,2.0,4.0,381567,2.0,2.0,3.0,3.0,2.0,72.69,326256689.0,1.0,1.0,3.0,430812,16659,32586,1.7588203473761965,0.00021035234014316477,0.0031624266574923083,0.001587686136162848,198.08035716792378,13.175536124435165,26.243642063517363,2795824.0,168334.0,0.206,4.9,0.0,0.0,0.0,0.0,0.0,18090.98841904165,2.092111813720985,33.13329223351988,-42.0,-15.0,-6.0,-51.0,-51.0,21.0,3.0,0.0,16.932099,8.283951,28.067901,0.0,0.0,1.228395,34.895429,1332.0,15959.0,45359.0,10276.0,31790,2080,8440,-31790.0,49245
2020-04-09,2.0,4.0,403819,2.0,2.0,3.0,3.0,2.0,72.69,326222022.0,1.0,1.0,3.0,465479,18773,42887,1.5366118146593912,0.0002077489532479312,0.0029755411322766557,0.0017286809920966065,200.5625829408678,14.003055180348499,24.1031554446213,2969900.0,174076.0,0.205,4.9,0.0,0.0,0.0,0.0,0.0,21443.334058511635,2.4569724788920357,35.19890418762502,-43.0,-13.0,-21.0,-54.0,-52.0,22.0,3.0,0.0,8.37037,0.703704,17.216049,0.0,0.0,-3.858025,41.928337,965.0,16924.0,51323.0,12445.0,34667,2114,10301,-34667.0,61660
2020-04-10,2.0,4.0,424786,2.0,2.0,3.0,3.0,2.0,72.69,326188580.0,1.0,1.0,3.0,498921,21030,53105,1.362953037287282,0.00020517484424253514,0.0028092865987921407,0.0018560015293642407,203.07882684396202,14.831760734053033,22.449694144885356,3142018.0,172118.0,0.205,4.9,0.0,0.0,0.0,0.0,0.0,24769.48986226004,2.8131695966169517,36.92605093910599,-43.0,-13.0,-21.0,-54.0,-56.0,24.0,3.0,0.0,4.950617,-5.475309,19.222222,0.0,0.0,-7.5,40.198124,1999.0,18923.0,53167.0,12693.0,33442,2257,10218,-33442.0,74135
2020-04-11,2.0,4.0,440045,2.0,2.0,3.0,3.0,2.0,72.69,326156890.0,1.0,1.0,3.0,530611,23109,67457,1.2262073961015245,0.00020263001312697653,0.0026636630570387614,0.00196964774796575,205.62929461272142,15.642619120523523,21.15437479097466,3352511.0,210493.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0,28041.512509422828,3.15751210365294,38.27641620989765,-45.0,-7.0,-16.0,-49.0,-38.0,14.0,3.0,0.0,15.141975,6.641975,24.901235,0.0,0.0,2.820988,43.614041,1208.0,20131.0,55563.0,13856.0,31690,2079,14352,-31690.0,90566
2020-04-12,2.0,4.0,448802,2.0,2.0,3.0,3.0,2.0,72.69,326129772.0,1.0,1.0,3.0,557729,24786,84141,1.1184880635531886,0.0002001144599012555,0.00253867050701652,0.002069619647901135,208.2141724652315,16.412790297719216,20.1325237267254,3464086.0,111575.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0,31259.402,3.49,39.25,-63.0,-39.0,-36.0,-56.0,-45.0,13.0,3.0,0.0,5.814815,-0.555556,19.962963,0.0,0.0,-0.425926,64.358752,694.0,20825.0,55294.0,14188.0,27118,1677,16684,-27118.0,108927
2020-04-13,2.0,4.0,455891,2.0,2.0,3.0,3.0,2.0,72.69,326104027.0,1.0,1.0,3.0,583474,26545,101038,1.0343156900726436,0.00019762818456537198,0.002434308948725416,0.0021559172291703956,210.83362556965682,17.116425048875982,19.326654151142964,3578297.0,114211.0,0.199,5.0,0.0,0.0,0.0,0.0,0.0,34423.15833399154,3.8106332856581324,39.84680230941305,-45.0,-22.0,-31.0,-55.0,-51.0,21.0,3.0,0.0,-0.790123,-7.259259,6.981481,0.084667,0.0,-11.141975,45.467365,2304.0,23129.0,56283.0,14199.0,25745,1759,16897,-25745.0,127583
2020-04-14,2.0,4.0,459341,2.0,2.0,3.0,3.0,2.0,72.69,326077361.0,1.0,1.0,3.0,610140,29243,121556,0.9698259090120753,0.00019517118711932595,0.0023505783821654485,0.0022285404917735314,213.48779643991216,17.72613369662731,18.696840744189142,3740883.0,162586.0,0.198,5.1,0.0,0.0,0.0,0.0,0.0,37532.781511397465,4.119411960627335,40.06682313813677,-40.0,-16.0,-15.0,-50.0,-50.0,20.0,3.0,0.0,1.320988,-7.697531,11.691358,0.0,0.0,-12.598765,34.988798,1466.0,24595.0,59601.0,14735.0,26666,2698,20518,-26666.0,150799
2020-04-15,2.0,4.0,468515,2.0,2.0,3.0,3.0,2.0,72.69,326047356.0,1.0,1.0,3.0,640145,31988,139642,0.9222838727433116,0.00019274346756311745,0.002287478807336619,0.002287489435710543,216.17680325805148,18.215105002516037,18.21502036958003,3913295.0,172412.0,0.197,5.1,0.0,0.0,0.0,0.0,0.0,40588.27153221777,4.416336024907611,39.9100624861712,-36.0,-13.0,-16.0,-49.0,-49.0,20.0,3.0,0.0,4.339506,-5.518519,14.364198,0.0,0.0,-7.209877,43.425804,1176.0,25771.0,59930.0,15302.0,30005,2745,18086,-30005.0,171630
2020-04-16,2.0,4.0,476955,2.0,2.0,3.0,3.0,2.0,72.69,326015773.0,1.0,1.0,3.0,671728,34330,160443,0.8897792948844155,0.00019034502589674644,0.002245010224238925,0.0023327640609814297,218.90073812209283,18.559677910060284,17.861500596479893,4097588.0,184293.0,0.194,5.2,0.0,0.0,0.0,0.0,0.0,43592.22227299035,4.70190576063897,39.42661820920171,-39.0,-13.0,-14.0,-50.0,-49.0,21.0,3.0,0.0,4.481481,-0.802469,13.783951,0.169333,0.0,-1.487654,65.952654,1261.0,27032.0,59500.0,15830.0,31583,2342,20801,-31583.0,194773
2020-04-17,2.0,4.0,482602,2.0,2.0,3.0,3.0,2.0,72.69,325984293.0,1.0,1.0,3.0,703208,36613,183993,0.8710330256903488,0.000187975862120213,0.00222317263287237,0.0023643643675861923,221.65966521818794,18.741984338315984,17.62277728335276,4296205.0,198617.0,0.188,5.3,0.0,0.0,0.0,0.0,0.0,46560.19699294263,4.979122860661481,38.917077441340645,-42.0,-17.0,-22.0,-51.0,-48.0,22.0,3.0,0.0,1.962963,-3.740741,12.04321,2.483556,30.48,-3.166667,69.288248,1289.0,28321.0,58904.0,15493.0,31480,2283,23550,-31480.0,220606
2020-04-18,2.0,4.0,483140,2.0,2.0,3.0,3.0,2.0,72.69,325955922.0,1.0,1.0,3.0,731579,38560,209879,0.8652763927676596,0.000185635976233517,0.0022219660332369507,0.0023822903555248296,224.45361891626504,18.752161843791484,17.490171410061937,4463573.0,167368.0,0.188,5.3,0.0,0.0,0.0,0.0,0.0,49494.78956861251,5.248487607115159,38.431538038273416,-45.0,-15.0,-20.0,-47.0,-33.0,14.0,3.0,0.0,9.987654,-0.302469,22.895062,0.0,74.93,-2.018519,43.111168,1459.0,29780.0,57798.0,15388.0,28371,1947,25886,-28371.0,248439
2020-04-19,2.0,4.0,478459,2.0,2.0,3.0,3.0,2.0,72.69,325930611.0,1.0,1.0,3.0,756890,40076,238355,0.8721813551190554,0.00018332536823665858,0.0022413904253326695,0.002386542024797343,227.2826017885222,18.589651403763114,17.459012342430825,4597996.0,134423.0,0.183,5.5,0.0,0.0,0.0,0.0,0.0,52396.0,5.51,37.97,-45.0,-19.0,-10.0,-50.0,-37.0,11.0,3.0,0.0,13.246914,3.975309,21.425926,0.0,0.0,2.061728,46.780591,734.0,30514.0,56491.0,15005.0,25311,1516,28476,-25311.0,278431
2020-04-20,2.0,4.0,473094,2.0,2.0,3.0,3.0,2.0,72.69,325903242.0,1.0,1.0,3.0,784259,41909,269256,0.8845477233588641,0.00018107972365057903,0.0022702323152846665,0.0023854661566146346,230.10122738572795,18.353481441586318,17.46688652493752,4758541.0,160545.0,0.178,5.6,0.0,0.0,0.0,0.0,0.0,55263.82828710508,5.763660039316006,37.53246332652041,-39.0,-16.0,-7.0,-49.0,-48.0,19.0,3.0,0.0,12.981481,3.388889,22.740741,0.677333,0.0,2.123457,47.754636,887.0,31401.0,56720.0,15099.0,27369,1833,30901,-27369.0,311165
2020-04-21,2.0,4.0,462405,2.0,2.0,3.0,3.0,2.0,72.69,325877752.0,1.0,1.0,3.0,809749,44574,302770,0.8951559012794071,0.00017893472799621968,0.002297278209218084,0.002387409532187604,232.85958591306516,18.137405604368915,17.452668302152226,4979861.0,221320.0,0.173,5.8,0.0,0.0,0.0,0.0,0.0,58098.274429927755,6.0094677250631765,37.118928017834634,-38.0,-14.0,-8.0,-49.0,-49.0,20.0,3.0,0.0,13.746914,2.555556,24.969136,0.028222,0.0,-0.209877,38.460638,1431.0,32832.0,59795.0,15636.0,25490,2665,33514,-25490.0,347344
2020-04-22,2.0,4.0,464617,2.0,2.0,3.0,3.0,2.0,72.69,325848948.0,1.0,1.0,3.0,838553,46939,326997,0.9039668299724143,0.00017689038127358047,0.0023225281071329214,0.0023923721515162525,235.55077651296693,17.940220632293094,17.416465343930252,5215797.0,235936.0,0.166,6.0,0.0,0.0,0.0,0.0,0.0,60899.33842846804,6.247423057241512,36.72939407394269,-38.0,-14.0,-9.0,-48.0,-49.0,20.0,3.0,0.0,15.740741,8.339506,24.191358,0.508,0.0,7.611111,59.32863,1591.0,34423.0,59204.0,15705.0,28804,2365,24227,-28804.0,373936
2020-04-23,2.0,4.0,466834,2.0,2.0,3.0,3.0,2.0,72.69,325815203.0,1.0,1.0,3.0,872298,49102,356362,0.9109545967875744,0.00017494668348266146,0.0023459820090291784,0.0024003540146005802,238.167799681645,17.760863683651735,17.358550619292718,5449169.0,233372.0,0.162,6.2,0.0,0.0,0.0,0.0,0.0,63656.54328313807,6.476694998090472,36.34036614900143,-40.0,-14.0,-14.0,-50.0,-49.0,21.0,3.0,0.0,15.765432,5.87037,26.925926,2.116667,0.0,5.462963,50.738424,1409.0,35832.0,59215.0,15407.0,33745,2163,29365,-33745.0,405464
2020-04-24,2.0,4.0,473333,2.0,2.0,3.0,3.0,2.0,72.69,325778496.0,1.0,1.0,3.0,909005,51229,384443,0.9161066739221664,0.0001731036346234627,0.0023676399149068564,0.002411355121440587,240.70359214178575,17.598396785055826,17.279357277651517,5708841.0,259672.0,0.158,6.3,0.0,0.0,0.0,0.0,0.0,66307.02699641067,6.6922973210468095,35.810872167952134,-40.0,-16.0,-14.0,-50.0,-48.0,21.0,3.0,0.0,12.481481,7.555556,23.203704,0.395111,0.0,7.364198,71.100387,1198.0,37030.0,57367.0,15274.0,36707,2127,28081,-36707.0,435672
2020-04-25,2.0,4.0,476038,2.0,2.0,3.0,3.0,2.0,72.69,325744120.0,1.0,1.0,3.0,943381,53190,414153,0.9194239133201898,0.00017136123469598408,0.0023875018247659537,0.002425375472036273,243.1510647118554,17.45199364224622,17.179470620969287,5928518.0,219677.0,0.155,6.5,0.0,0.0,0.0,0.0,0.0,68840.31256869798,6.893398988349986,35.11741678495166,-41.0,-11.0,2.0,-42.0,-32.0,12.0,3.0,0.0,12.154321,4.944444,20.617284,4.656667,0.0,4.148148,58.194091,1234.0,38264.0,57346.0,15056.0,34376,1961,29710,-34376.0,467343
2020-04-26,2.0,4.0,468945,2.0,2.0,3.0,3.0,2.0,72.69,325717410.0,1.0,1.0,3.0,970091,54440,446706,0.9209203019521166,0.00016971948370022566,0.0024055677386064715,0.002442415066387638,245.50314294063145,17.320928443613013,17.059617441802054,6100208.0,171690.0,0.154,6.5,0.0,0.0,0.0,0.0,0.0,71256.4,7.08,34.26,-42.0,-16.0,-11.0,-48.0,-36.0,11.0,3.0,0.0,13.438272,2.253086,24.895062,0.0,0.0,1.290123,43.695517,1109.0,39373.0,56167.0,14753.0,26710,1250,32553,-26710.0,501146
2020-04-27,2.0,4.0,459496,2.0,2.0,3.0,3.0,2.0,72.69,325694235.0,1.0,1.0,3.0,993266,55879,477891,0.9206224894094304,0.00016817838163618744,0.0024218376564284095,0.0024624739044946816,247.7528102084027,17.20456635731494,16.92065308412557,6326139.0,225931.0,0.151,6.6,0.0,0.0,0.0,0.0,0.0,73555.28929031674,7.252100355996853,33.23862181309717,-35.0,-13.0,-4.0,-48.0,-46.0,18.0,3.0,0.0,19.574074,9.67284,28.364198,0.423333,0.0,7.345679,45.200369,1183.0,40556.0,56181.0,14496.0,23175,1439,31185,-23175.0,533770
2020-04-28,2.0,4.0,452127,2.0,2.0,3.0,3.0,2.0,72.69,325669605.0,1.0,1.0,3.0,1017896,58267,507502,0.918569106861456,0.00016673792850386947,0.002436311578231768,0.002485551986357405,249.8931529289073,17.102355478237968,16.763546646927903,6595978.0,269839.0,0.146,6.8,0.0,0.0,0.0,0.0,0.0,75736.98043964816,7.409700056340543,32.053282224243155,-34.0,-10.0,6.0,-45.0,-48.0,12.0,3.0,0.0,19.5,12.950617,27.345679,0.028222,0.0,8.487654,49.160531,1253.0,41809.0,56041.0,14280.0,24630,2388,29611,-24630.0,565769
2020-04-29,2.0,4.0,450709,2.0,2.0,3.0,3.0,2.0,72.69,325643075.0,1.0,1.0,3.0,1044426,60774,532943,0.9148099024425513,0.00016539812430327165,0.0024489895040165463,0.002511649311975807,251.91740742033605,17.013820025904508,16.589364792288332,6890877.0,294899.0,0.143,7.0,0.0,0.0,0.0,0.0,0.0,77801.47344799433,7.552799101031072,30.703981233437972,-34.0,-11.0,-7.0,-46.0,-47.0,19.0,3.0,0.0,13.506173,7.530864,21.58642,0.310444,0.0,3.055556,49.584732,1865.0,43674.0,56010.0,14254.0,26530,2507,25441,-26530.0,593717
2020-04-30,2.0,4.0,454848,2.0,2.0,3.0,3.0,2.0,72.69,325612746.0,1.0,1.0,3.0,1074755,62978,556929,0.9094047228089449,0.000164158969034394,0.0024598714337827447,0.002540765881349888,253.81900795159606,16.938554631122503,16.39925463912854,7213558.0,322681.0,0.139,7.2,0.0,0.0,0.0,0.0,0.0,79760.90568124244,7.682822210001876,29.234858366177413,-34.0,-9.0,-7.0,-47.0,-47.0,19.0,3.0,0.0,14.092593,2.962963,26.555556,0.0,0.0,3.493827,48.92712,1425.0,45099.0,54910.0,13982.0,30329,2204,23986,-30329.0,619907
2020-05-01,2.0,4.0,463060,2.0,2.0,3.0,3.0,2.0,72.69,325578808.0,1.0,1.0,3.0,1108693,64736,580897,0.9024223737703141,0.00016302046269723658,0.002468957367530363,0.002572901694479648,255.5916354135889,16.876219579418986,16.194426221594707,7550390.0,336832.0,0.136,7.4,0.0,0.0,0.0,0.0,0.0,81688.10133471579,7.8083177028535795,27.910750775436327,-32.0,-7.0,7.0,-43.0,-45.0,18.0,3.0,0.0,20.685185,13.376543,30.401235,0.0,0.0,7.796296,43.54329,9055.0,54154.0,54888.0,13572.0,33938,1758,23968,-33938.0,645633
2020-05-02,2.0,4.0,463668,2.0,2.0,3.0,3.0,2.0,72.69,325549361.0,1.0,1.0,3.0,1138140,66315,608157,0.8939393945102435,0.00016198260529179937,0.0024762473052594015,0.002608056751365087,257.229266016603,16.826536904520463,15.976134969017776,7818844.0,268454.0,0.132,7.6,0.0,0.0,0.0,0.0,0.0,83595.19777430165,7.930710299519622,26.775797986710522,-34.0,-4.0,28.0,-35.0,-29.0,10.0,3.0,0.0,19.240741,13.475309,29.117284,0.0,0.0,8.54321,49.992052,1276.0,55430.0,54008.0,13528.0,29447,1579,27260,-29447.0,674472
2020-05-03,2.0,4.0,459215,2.0,2.0,3.0,3.0,2.0,72.69,325523246.0,1.0,1.0,3.0,1164255,67642,637398,0.8840387800101538,0.00016104539681808237,0.0024817412469698603,0.0026462310520062055,258.72621937610256,16.789287246420454,15.745664625572898,8026548.0,207704.0,0.128,7.8,0.0,0.0,0.0,0.0,0.0,85482.195,8.05,25.83,-34.0,-8.0,22.0,-40.0,-31.0,8.0,3.0,0.0,17.611111,10.104938,25.493827,0.762,0.0,6.5,48.308414,1027.0,56457.0,52623.0,13343.0,26115,1327,29241,-26115.0,705040
2020-05-04,2.0,4.0,450873,2.0,2.0,3.0,3.0,2.0,72.69,325501304.0,1.0,1.0,3.0,1186197,68729,666595,0.8731968273218257,0.00016015606866878263,0.002485676252957821,0.002686483056878222,260.1628961862016,16.76270858567586,15.509744816736214,8277321.0,250773.0,0.124,8.1,0.0,0.0,0.0,0.0,0.0,87349.09301181085,8.16618680429472,25.07335681530475,-29.0,-7.0,5.0,-44.0,-44.0,16.0,3.0,0.0,16.222222,11.660494,24.191358,7.140222,0.0,8.512346,60.480978,1152.0,57609.0,52375.0,13390.0,21942,1087,29197,-21942.0,735324
2020-05-05,2.0,4.0,445906,2.0,2.0,3.0,3.0,2.0,72.69,325477619.0,1.0,1.0,3.0,1209882,70957,693019,0.8637526565215248,0.0001589980092000831,0.0024894746849997715,0.0027231635288324585,262.0577884986807,16.73713210169498,15.300831634055786,8596779.0,319458.0,0.121,8.3,0.0,0.0,0.0,0.0,0.0,89195.89180973417,8.279270712403772,24.505868432624787,-28.0,-3.0,5.0,-43.0,-45.0,17.0,3.0,0.0,13.882716,5.925926,22.253086,2.088444,0.0,3.944444,51.189993,1399.0,59008.0,53168.0,13346.0,23685,2228,26424,-23685.0,763976
2020-05-06,2.0,4.0,443895,2.0,2.0,3.0,3.0,2.0,72.69,325453134.0,1.0,1.0,3.0,1234367,73658,716814,0.855991257940152,0.00015751844980468088,0.0024933736033917924,0.0027553309283441327,264.51927833426714,16.710960046254822,15.122200472560667,8956540.0,359761.0,0.116,8.6,0.0,0.0,0.0,0.0,0.0,91022.59139377,8.389251724327165,24.1275348519601,-29.0,-6.0,6.0,-43.0,-44.0,17.0,3.0,0.0,12.864198,4.944444,20.969136,0.0,0.0,2.364198,49.013542,1505.0,60513.0,52607.0,13196.0,24485,2701,23795,-24485.0,790472
2020-05-07,2.0,4.0,444855,2.0,2.0,3.0,3.0,2.0,72.69,325424685.0,1.0,1.0,3.0,1262816,75611,742350,0.8498216080560941,0.00015571739048257592,0.0024973730081338853,0.002782985255413245,267.5787626387753,16.68419836802885,14.971932239173718,9319275.0,362735.0,0.112,8.9,0.0,0.0,0.0,0.0,0.0,92827.41630287672,8.495963578632976,23.91068773556673,-29.0,-3.0,21.0,-42.0,-44.0,17.0,3.0,0.0,12.209877,6.604938,19.376543,0.197556,0.0,4.623457,59.893704,3553.0,64066.0,51445.0,12832.0,28449,1953,25536,-28449.0,817961
2020-05-08,2.0,4.0,448081,2.0,2.0,3.0,3.0,2.0,72.69,325397063.0,1.0,1.0,3.0,1290438,77182,765175,0.8451717613894245,0.00015359483123376832,0.0025014728992260493,0.0028061265100397972,271.27648978793314,16.65685312023898,14.84846335957809,9723038.0,403763.0,0.106,9.4,0.0,0.0,0.0,0.0,0.0,94599.71377080474,8.598408706729677,23.6893170569809,-32.0,-5.0,-2.0,-43.0,-43.0,18.0,3.0,0.0,10.148148,4.314815,16.283951,3.358444,0.0,1.62963,55.836546,5697.0,69763.0,49769.0,12460.0,27622,1571,22825,-27622.0,842357
